,level_0,index,name,desc,type,egg_group
464,464,78,덩쿠림보,식물의 덩굴로 이루어진 팔을 늘여서 먹이를 포박한다. 팔을 먹혀도 아무렇지도 않다.식물로 만들어진 팔은 그냥 놔두면 휘감기게 된다. 잘라도 잘라도 바로 자란다.가만히 있으면 커다란 덤불로밖에 보이지 않는다. 먹이가 다가오면 덩굴로 포박한다.따뜻한 계절이 오면 눈이 보이지 않을 정도로 식물 덩굴이 계속 자란다.식물로 만들어진 팔은 그냥 놔두면 휘감기게 된다. 잘라도 잘라도 바로 자란다.팔을 먹혀도 문제없다. 재생능력이 높아 눈 깜짝할 사이에 원래대로 돌아간다.식물의 덩굴로 이루어진 팔을 늘여서 먹이를 포박한다. 팔을 먹혀도 아무렇지도 않다.,풀,식물
465,465,79,에레키블,2개의 꼬리 끝을 상대에게 바싹 대어 2만 볼트 이상의 전류를 흘려 공격한다.상대의 공격을 신경 쓰지 않고 다가서서는 꼬리를 들이대어 고압의 전류를 흘린다.전기를 가득 모으면 2개의 뿔 사이에 세차게 푸르스름한 불티를 뿌린다.상대의 공격을 신경 쓰지 않고 다가서서는 꼬리를 들이대어 고압의 전류를 흘린다.상대에게 꼬리 끝을 밀어붙여 순식간에 2만 볼트 이상의 고압 전류를 흘려보낸다.전기를 가득 모으면 2개의 뿔 사이에 세차게 푸르스름한 불티를 뿌린다.2개의 꼬리 끝을 상대에게 바싹 대어 2만 볼트 이상의 전류를 흘려 공격한다.전기를 가득 모으면 2개의 뿔 사이에 세차게 푸르스름한 불티를 뿌린다.2개의 꼬리 끝을 상대에게 바싹 대어 2만 볼트 이상의 전류를 흘려 공격한다.꼬리의 끝을 적에게 밀어붙여 고압 전류를 흘려보낸다. 한순간에 적은 까맣게 탄다.흥분하면 가슴을 두들긴다. 그때마다 전기 불꽃이 튀며 천둥소리가 주변에 울려 퍼진다.전기를 내뿜는 꼬리를 잡고 주먹에 전기를 머금으면 있는 힘껏 때린다.에레키블 1마리로 대도시 건물 전체의 전력을 1년 동안 공급할 수 있다.,전기,인간형
466,466,80,마그마번,팔 끝에서 섭씨 2000도의 불구슬을 발사한다. 화산의 분화구를 거처로 삼는다.섭씨 2000도의 불구슬을 쏘아낼 때 마그마번의 몸은 열 때문에 약간 하얘진다.섭씨 2000도의 불구슬을 팔 끝에서 내보낸다. 입에서 뿜는 숨도 타오르고 있다.섭씨 2000도의 불구슬을 쏘아낼 때 마그마번의 몸은 열 때문에 약간 하얘진다.팔 끝에서 섭씨2000도의 불구슬을 쏘아낼 때 몸은 열 때문에 약간 하얘진다.팔 끝에서 섭씨 2000도의 불구슬을 발사한다. 화산의 분화구를 거처로 삼는다.섭씨 2000도의 불구슬을 팔 끝에서 내보낸다. 입에서 뿜는 숨도 타오르고 있다.팔 끝에서 섭씨 2000도의 불구슬을 발사한다. 화산의 분화구를 거처로 삼는다.섭씨 2000도의 불구슬을 팔 끝에서 내보낸다. 입에서 뿜는 숨도 타오르고 있다.화산의 화구에 산다. 1개의 화산에는 암수 한 쌍의 마그마번 밖에 없다고 한다.팔 끝에서 섭씨 2000도의 불구슬을 발사한다. 연사하면 팔 끝이 조금 녹는다.지금도 금속을 가공할 때 마그마번의 불꽃에 의존하는 공장이 적지 않다.불구슬을 발사해서 적을 처리한다. 새까만 재가 되어서 먹이를 잡는 데는 사용하지 않는다.,불꽃,인간형
467,467,81,토게키스,다툼이 일어나는 장소에는 절대 나타나지 않는다. 최근에는 모습을 보기 어려워졌다.다툼이 일어나는 장소에는 절대 나타나지 않는다. 최근에는 모습을 보기 어려워졌다다툼이 없는 평화로운 토지에 토게키스가 나타나 여러 가지 은총을 나눠줬다고 전해진다.서로 존재를 인정하고 쓸데없는 분쟁을 하지 않는 사람을 위해 다양한 은총을 나누어 준다.다툼이 없는 평화로운 땅에 토게키스가 나타나 여러 가지 은총을 나눠줬다고 전해진다.서로 존재를 인정하고 쓸데없는 분쟁을 하지 않는 사람을 위해 다양한 은총을 나누어 준다.,"페어리,비행,노말,비행","비행,요정"
468,468,82,메가자리,날개를 칠 때 충격파로 상대의 몸 안쪽에 치명적인 데미지를 준다.턱의 힘은 엄청나다.고속으로 날아서 스치는 순간 상대를 물어 뜯는것이 특기다.6개의 다리로 어른을 껴안고도 너끈히 날 수 있다.꼬리의 날개로 균형을 잡는다.날개를 치는 힘이 매우 강해 힘껏 날 때는 주변의 큰 나무를 쓰러뜨린다.턱의 힘은 엄청나다.고속으로 날아서 스치는 순간 상대를 물어 뜯는것이 특기다.고속으로 날아서 스친 상대의 목을 한순간에 물어뜯는 싸움법을 선호한다.6개의 다리로 어른을 껴안고도 너끈히 날 수 있다.꼬리의 날개로 균형을 잡는다.6개의 다리로 어른을 껴안고도 너끈히 날 수 있다. 꼬리의 날개로 균형을 잡는다.,"벌레,비행",벌레
469,469,83,리피아,식물처럼 광합성을 하기 때문에 리피아의 주위는 맑은 공기로 둘러싸여 있다.기본적으로 다투지 않는다. 세포가 식물에 가깝게 되어 체내에서 광합성을 할 수 있다.맑은 날에 잠든 리피아는 광합성을 해서 깨끗한 공기를 만들고 있다.기본적으로 다투지 않는다. 세포가 식물에 가깝게 되어 체내에서 광합성을 할 수 있다.세포가 식물 같이 되어 체내에서 광합성을 하여 깨끗한 공기를 만들어낼 수 있다.맑은 날에 잠든 리피아는 광합성을 해서 깨끗한 공기를 만들고 있다.식물처럼 광합성을 하기 때문에 리피아의 주위는 맑은 공기로 둘러싸여 있다.맑은 날에 잠든 리피아는 광합성을 해서 깨끗한 공기를 만들고 있다.식물처럼 광합성을 하기 때문에 리피아의 주위는 맑은 공기로 둘러싸여 있다.세포 구성은 동물보다는 식물에 가깝다. 광합성을 통해 안 먹어도 에너지를 얻을 수 있다.어린 리피아일수록 코를 찌르는 풋내가 난다. 나이를 먹으면 낙엽 같은 냄새로 바뀐다.다툼을 좋아하지 않지만 동료를 지키기 위해서라면 꼬리의 잎사귀를 날카로운 칼날로 만들어 싸운다.광합성으로 영양을 보충한다. 깨끗한 강이 흐르는 숲의 깊은 곳에 조용하게 살고 있다.,풀,육상
470,470,84,글레이시아,전신의 털을 얼려 바늘같이 날카롭게 곤두세운다. 상대로부터 몸을 보호하는 수단이다.체온을 컨트롤 하는 것으로 주위의 공기를 얼려서 다이아몬드 더스트를 날린다.글레이시아는 몸 주변의 공기를 차갑게 해 섬세한 얼음 결정을 만든다.체온을 컨트롤하는 것으로 주위의 공기를 얼려서 다이아몬드 더스트를 날린다.체온을 내리는 것으로 전신의 털을 얼려서 날카롭고 뾰족한 바늘처럼 만들어 날린다.체온을 컨트롤하는 것으로 주위의 공기를 얼려서 다이아몬드 더스트를 날린다.체온을 내리는 것으로 전신의 털을 얼려서 날카롭고 뾰족한 바늘처럼 만들어 날린다.체온을 컨트롤하는 것으로 주위의 공기를 얼려서 다이아몬드 더스트를 날린다.체온을 내리는 것으로 전신의 털을 얼려서 날카롭고 뾰족한 바늘처럼 만들어 날린다.체온을 자유자재로 컨트롤해 대기의 수분을 얼려서 다이아몬드더스트를 일으킨다.털을 얼려서 날카로운 고드름처럼 뾰족하게 한 뒤 먹이를 향해 태클을 건다.몸의 털을 얼려 예리한 바늘로 만들어 몸을 지킨다. 체온은 마이너스 60도까지 내릴 수 있다.순식간에 주위의 수분을 얼려서 얼음 결정을 만든 후 먹이를 향해 날린다.,얼음,육상
471,471,85,글라이온,꼬리로 나뭇가지의 매달려 먹이를 관찰한다. 틈을 봐서 상공에서 덮친다.미약한 바람의 흐름을 잘 타면 한번도 날갯짓하지 않고서도 지구를 일주할 수 있다.날갯소리를 내지 않고 하늘을 난다. 긴 꼬리로 먹이를 잡아 송곳니로 급소를 공격한다.적절히 바람의 흐름을 잘 타면 한 번도 날개 치는 일 없이 이 별을 일주할 수 있다.소리 내지 않고 하늘을 날아 먹이에 가까이 가면 한순간에 급소를 공격한다!날갯소리를 내지 않고 하늘을 난다. 긴 꼬리로 먹이를 잡아 송곳니로 급소를 공격한다.,"땅,비행",벌레
472,472,86,맘모꾸리,얼음으로 만들어진 훌륭한 이빨이 있다. 빙하기가 끝나고 따뜻해졌기 때문에 수가 줄어들었다.1만 년 전의 땅에서 얼어붙은 맘모꾸리가 발견되었고 눈까지 떴기에 소동이 벌어졌다.1만 년 전의 얼음 밑에서 발견된 적이 있을 정도로 오랜 옛날부터 있었던 포켓몬이다.빙하기에는 전 세계에서 서식하고 있었지만 빙하기가 끝나자 수가 줄어들었다.1만 년 전의 땅에서 얼어붙은 맘모꾸리가 발견되었고 눈까지 떴기에 소동이 벌어졌다.빙하기 말기에 기온이 높아져 많은 맘모꾸리가 모습을 감췄다고 전해진다.1만 년 전의 얼음 밑에서 발견된 적이 있을 정도로 오랜 옛날부터 있었던 포켓몬이다.얼음으로 만들어진 훌륭한 이빨이 있다. 빙하기가 끝나고 따뜻해졌기 때문에 수가 줄어들었다.,"얼음,땅",육상
473,473,87,폴리곤Z,더욱 우수한 포켓몬으로 만들고자 프로그램을 추가했지만 어쩐지 괴상하게 행동하기 시작했다.2차원에서도 활약할 수 있게 프로그램을 수정했지만 원하는 대로 되지 않았다.다른 차원의 공간을 자유롭게 이동할 수 있도록 프로그램을 수정했지만 실수한 것 같다.다른 차원에서도 활약할 수 있도록 프로그램을 수정했지만 바라는 대로는 되지 않았다.더욱 우수한 포켓몬으로 만들고자 프로그램을 추가했지만 어쩐지 괴상하게 행동하기 시작했다.다른 차원의 공간을 자유롭게 이동할 수 있도록 프로그램을 수정했지만 실수한 것 같다.더욱 우수한 포켓몬으로 만들고자 프로그램을 추가했지만 어쩐지 괴상하게 행동하기 시작했다.다른 차원의 공간을 자유롭게 이동할 수 있도록 프로그램을 수정했지만 실수한 것 같다.더 우월한 포켓몬을 목표로 추가한 프로그램에 문제가 있었는지 움직임이 이상하다.다른 차원의 공간에서의 활동을 목표로 프로그램을 갱신했으나 괴상한 동작이 눈에 띈다.불안정한 거동이 눈에 띈다. 프로그램을 업데이트한 기술자의 실력이 문제인 듯하다.추가한 프로그램이 좋지 않았다. 괴상한 동작이 눈에 띄는 걸 보니 실험에 실패한 것일지도 모른다.,노말,광물
474,474,88,엘레이드,늘었다 줄었다 하는 팔꿈치의 칼날로 싸운다. 칼 뽑기의 명수이며 예의가 바른 포켓몬이다.누군가를 지키려고 할 때는 팔꿈치를 늘여서 칼처럼 변화시키고 격렬하게 싸운다.상대의 생각을 민감하게 포착하는 능력을 가졌기 때문에 먼저 공격할 수 있다.누군가를 지키려고 할 때는 팔꿈치를 늘여서 칼처럼 변화시키고 격렬하게 싸운다.상대의 생각을 민감하게 포착하는 능력을 가졌기 때문에 먼저 공격할 수 있다.늘었다 줄었다 하는 팔꿈치의 칼날로 싸운다. 칼 뽑기의 명수이며 예의가 바른 포켓몬이다.상대의 생각을 민감하게 포착하는 능력을 가졌기 때문에 먼저 공격할 수 있다.늘었다 줄었다 하는 팔꿈치의 칼날로 싸운다. 칼 뽑기의 명수이며 예의가 바른 포켓몬이다.,"에스퍼,격투",부정형
475,475,89,대코파스,전신에서 강한 자력을 발산하고 있다. 꼬마코파스라고 불리는 3개의 유닛을 조종한다.꼬마코파스라고 불리는 3개의 작은 유닛을 자력으로 자유자재로 조종한다.꼬마코파스라고 불리는 3개의 유닛을 자력으로 조종해 3방향에서 상대를 꼼짝 못하게 한다.꼬마코파스라고 불리는 3개의 작은 유닛을 자력으로 자유자재로 조종한다.꼬마코파스라고 불리는 3개의 유닛을 자력을 사용하여 자유자재로 조종한다.전신에서 강한 자력을 발산하고 있다. 꼬마코파스라고 불리는 3개의 유닛을 조종한다.꼬마코파스라고 불리는 3개의 유닛을 자력을 사용하여 자유자재로 조종한다.전신에서 강한 자력을 발산하고 있다. 꼬마코파스라고 불리는 3개의 유닛을 조종한다.꼬마코파스라고 불리는 작은 3개의 유닛을 자력으로 자유자재로 조종한다.강한 자력을 뿜어내기 때문에 가까이 있는 전기 제품은 망가져 버리고 만다.본체는 움직이지 않고 꼬마코파스라고 불리는 3개의 유닛을 자유자재로 조종하여 먹이를 잡는다.꼬마코파스라고 불리는 유닛을 조종하지만 가끔 미아가 되어 돌아오지 않는 경우도 있는 듯하다.3개의 작은 유닛을 사용해서 먹이를 잡거나 적과 싸운다. 본체는 거의 명령할 뿐이다.,"바위,강철",광물
476,476,90,야느와르몽,머리의 안테나로 영계로부터의 전파를 수신한다. 지시를 받아 사람을 영계로 데리고 간다.탄력 있는 몸안에 갈 곳 없는 영혼을 가두어 저승으로 데려간다고 전해진다.이 세상과 저 세상을 왔다 갔다 헤매는 영혼을 흡수해 옮긴다고 하여 사람들이 두려워한다.탄력 있는 몸안에 갈 곳 없는 영혼을 가두어 저승으로 데려간다고 전해진다.머리의 안테나로 영계로부터의 전파를 수신한다. 지시를 받아 사람을 영계로 데리고 간다.탄력 있는 몸안에 갈 곳 없는 영혼을 가두어 저승으로 데려간다고 전해진다.머리의 안테나로 영계로부터의 전파를 수신한다. 지시를 받아 사람을 영계로 데리고 간다.,고스트,부정형
477,477,91,눈여아,마이너스 50도의 냉기를 뿜어 상대를 얼려 버린다. 몸통 같은 부분은 실제로는 빈 공간이다.마이너스 50도의 숨결을 뿜어서 얼린 먹이를 비밀 장소에 장식해 둔다고 전해진다.설산에서 조난당한 여성이 다시 태어난 것이라고 하는 전설이 눈이 많은 토지에 남아 있다.마이너스 50도의 숨결을 뿜어서 얼린 먹이를 비밀 장소에 장식해 둔다고 전해진다.마이너스 50도의 냉기를 뿜어 상대를 얼려 버린다. 몸통 같은 부분은 실제로는 빈 공간이다.설산에서 조난당한 여성이 다시 태어난 것이라고 하는 전설이 눈이 많은 땅에 남아 있다.마이너스 50도의 냉기를 뿜어 상대를 얼려 버린다. 몸통 같은 부분은 실제로는 빈 공간이다.설산에서 조난당한 여성이 다시 태어난 것이라고 하는 전설이 눈이 많은 땅에 남아 있다.마음에 든 인간과 포켓몬을 냉기로 얼린다. 보금자리에 가져가서 장식한다.설산에서 조난당한 여성의 영혼이 고드름에 옮겨붙었다. 남성의 영혼을 좋아한다.설산에 등산 온 남자를 얼려버려 집으로 가지고 간다. 미남만 노린다.심하게 눈보라 치는 밤에 사람이 사는 마을에 내려온다고 한다. 노크해도 문을 열어줘선 안 된다.,"얼음,고스트","요정,광물"
